timestamp,startfloor,endfloor
2002-12-30T05:09:53.215199,1,8
2002-12-30T05:13:25.217653,5,8
2002-12-30T06:03:25.252376,2,8
2002-12-30T06:06:09.254274,2,2
2002-12-30T06:15:01.260431,0,7
2002-12-30T06:16:33.261496,6,1
2002-12-30T06:20:47.264436,2,2
2002-12-30T06:21:41.265061,4,1
2002-12-30T06:32:28.272549,3,0
2002-12-30T06:38:46.276925,3,5
2002-12-30T06:41:51.279066,5,8
2002-12-30T06:46:40.282411,3,4
2002-12-30T06:49:30.284378,1,1
2002-12-30T06:52:57.286774,1,6
2002-12-30T07:00:34.292064,1,2
2002-12-30T07:02:50.293638,8,4
2002-12-30T07:06:29.296172,0,6
2002-12-30T07:08:55.297862,0,1
2002-12-30T07:08:55.297862,4,0
2002-12-30T07:11:43.299807,2,6
2002-12-30T07:17:34.303869,4,4
2002-12-30T07:24:25.308626,8,6
2002-12-30T07:26:33.310108,3,8
2002-12-30T07:31:09.313302,0,1
2002-12-30T07:31:53.313812,2,4
2002-12-30T07:32:33.314274,5,6
2002-12-30T07:37:19.317585,3,6
2002-12-30T07:40:29.319784,4,8
2002-12-30T07:43:10.321647,0,7
2002-12-30T07:45:47.323464,3,5
2002-12-30T07:53:57.329136,1,0
2002-12-30T07:55:18.330073,2,5
2002-12-30T07:56:00.330559,7,7
2002-12-30T07:57:44.331763,0,2
2002-12-30T07:57:47.331798,6,1
2002-12-30T07:57:51.331844,7,7
2002-12-30T07:59:26.332944,2,3
2002-12-30T08:02:54.335351,3,1
2002-12-30T08:05:12.336948,7,8
2002-12-30T08:05:30.337157,1,0
2002-12-30T08:05:41.337284,8,1
2002-12-30T08:08:31.339252,2,6
2002-12-30T08:09:15.339761,4,4
2002-12-30T08:10:56.340930,4,4
2002-12-30T08:11:21.341219,6,6
2002-12-30T08:11:59.341659,6,5
2002-12-30T08:12:45.342191,7,8
2002-12-30T08:19:39.346983,3,0
2002-12-30T08:20:35.347631,1,7
2002-12-30T08:20:40.347689,8,6
2002-12-30T08:20:47.347770,8,1
2002-12-30T08:21:00.347921,5,2
2002-12-30T08:21:50.348499,8,1
2002-12-30T08:23:31.349668,2,6
2002-12-30T08:24:23.350270,1,3
2002-12-30T08:24:58.350675,6,3
2002-12-30T08:26:29.351729,8,1
2002-12-30T08:29:12.353615,5,2
2002-12-30T08:30:46.354703,3,0
2002-12-30T08:31:01.354877,1,6
2002-12-30T08:31:03.354900,3,5
2002-12-30T08:32:27.355872,1,0
2002-12-30T08:33:29.356590,7,8
2002-12-30T08:39:27.360733,2,7
2002-12-30T08:41:49.362377,3,3
2002-12-30T08:44:27.364206,2,1
2002-12-30T08:45:36.365004,0,3
2002-12-30T08:46:43.365780,1,3
2002-12-30T08:46:51.365872,1,5
2002-12-30T08:49:11.367493,7,4
2002-12-30T08:50:26.368361,2,2
2002-12-30T08:50:38.368500,3,3
2002-12-30T08:53:00.370143,5,3
2002-12-30T08:54:39.371289,3,1
2002-12-30T08:55:09.371636,0,5
2002-12-30T08:57:11.373048,4,3
2002-12-30T08:57:35.373326,2,1
2002-12-30T08:59:43.374808,0,4
2002-12-30T09:00:26.375305,0,6
2002-12-30T09:03:29.377423,4,5
2002-12-30T09:03:29.377423,1,6
2002-12-30T09:04:25.378072,3,5
2002-12-30T09:06:14.379333,0,3
2002-12-30T09:08:34.380953,4,5
2002-12-30T09:08:53.381173,6,6
2002-12-30T09:12:21.383581,8,7
2002-12-30T09:17:09.386914,6,2
2002-12-30T09:17:55.387447,3,8
2002-12-30T09:18:16.387690,1,1
2002-12-30T09:18:23.387771,1,3
2002-12-30T09:19:17.388396,0,8
2002-12-30T09:19:47.388743,7,0
2002-12-30T09:20:30.389241,3,4
2002-12-30T09:22:42.390768,2,4
2002-12-30T09:23:15.391150,8,1
2002-12-30T09:24:09.391775,6,4
2002-12-30T09:24:26.391972,0,3
2002-12-30T09:24:41.392146,1,1
2002-12-30T09:25:08.392458,1,0
2002-12-30T09:25:26.392667,1,4
2002-12-30T09:25:51.392956,8,5
2002-12-30T09:25:52.392968,2,6
2002-12-30T09:26:08.393153,2,3
2002-12-30T09:28:50.395028,2,1
2002-12-30T09:29:53.395757,5,5
2002-12-30T09:32:15.397400,6,6
2002-12-30T09:34:41.399090,3,1
2002-12-30T09:37:24.400977,3,7
2002-12-30T09:37:26.401000,1,1
2002-12-30T09:37:44.401208,7,7
2002-12-30T09:38:23.401660,4,3
2002-12-30T09:39:00.402088,3,8
2002-12-30T09:40:03.402817,0,2
2002-12-30T09:42:40.404634,6,8
2002-12-30T09:45:09.406359,7,2
2002-12-30T09:45:16.406440,2,2
2002-12-30T09:45:47.406799,0,4
2002-12-30T09:46:12.407088,4,5
2002-12-30T09:47:57.408303,2,8
2002-12-30T09:48:46.408870,0,3
2002-12-30T09:53:40.412273,8,6
2002-12-30T09:54:19.412725,4,4
2002-12-30T09:55:32.413570,1,4
2002-12-30T09:55:58.413871,8,7
2002-12-30T09:57:12.414727,0,3
2002-12-30T09:58:54.415908,1,3
2002-12-30T10:00:33.417053,1,8
2002-12-30T10:02:46.418593,5,1
2002-12-30T10:03:09.418859,3,5
2002-12-30T10:03:54.419380,7,3
2002-12-30T10:04:05.419507,8,4
2002-12-30T10:04:34.419843,6,6
2002-12-30T10:04:58.420121,6,6
2002-12-30T10:06:49.421405,8,3
2002-12-30T10:07:44.422042,4,1
2002-12-30T10:09:02.422945,6,0
2002-12-30T10:09:44.423431,3,8
2002-12-30T10:09:51.423512,3,3
2002-12-30T10:13:27.426012,4,0
2002-12-30T10:13:49.426267,4,1
2002-12-30T10:14:13.426544,1,2
2002-12-30T10:14:26.426695,0,3
2002-12-30T10:16:01.427794,4,4
2002-12-30T10:17:49.429044,6,5
2002-12-30T10:18:44.429681,3,7
2002-12-30T10:19:54.430491,8,1
2002-12-30T10:20:15.430734,1,2
2002-12-30T10:21:53.431868,3,1
2002-12-30T10:24:16.433524,2,2
2002-12-30T10:24:27.433651,1,2
2002-12-30T10:25:15.434206,7,0
2002-12-30T10:25:30.434380,6,5
2002-12-30T10:27:06.435491,2,8
2002-12-30T10:29:14.436973,1,0
2002-12-30T10:30:36.437922,4,6
2002-12-30T10:30:37.437933,0,6
2002-12-30T10:31:09.438304,3,4
2002-12-30T10:32:26.439195,7,4
2002-12-30T10:33:05.439646,8,8
2002-12-30T10:33:50.440167,2,8
2002-12-30T10:38:43.443558,3,1
2002-12-30T10:38:51.443651,0,4
2002-12-30T10:39:26.444056,5,3
2002-12-30T10:39:29.444091,4,4
2002-12-30T10:40:17.444646,1,5
2002-12-30T10:40:43.444947,3,6
2002-12-30T10:40:45.444970,6,5
2002-12-30T10:42:15.446012,2,4
2002-12-30T10:42:52.446440,6,4
2002-12-30T10:44:40.447690,3,7
2002-12-30T10:44:55.447864,3,1
2002-12-30T10:45:01.447933,4,6
2002-12-30T10:49:55.451336,3,6
2002-12-30T10:50:20.451626,7,6
2002-12-30T10:52:20.453015,3,1
2002-12-30T10:53:27.453790,0,1
2002-12-30T10:54:28.454496,7,4
2002-12-30T10:54:41.454646,7,0
2002-12-30T10:55:21.455109,8,2
2002-12-30T10:55:48.455422,8,8
2002-12-30T10:57:26.456556,6,1
2002-12-30T10:57:29.456591,4,2
2002-12-30T10:59:45.458165,0,4
2002-12-30T11:00:08.458431,7,4
2002-12-30T11:00:09.458443,4,1
2002-12-30T11:00:57.458998,4,1
2002-12-30T11:03:05.460480,5,4
2002-12-30T11:03:52.461024,0,0
2002-12-30T11:06:40.462968,3,6
2002-12-30T11:06:58.463177,2,4
2002-12-30T11:07:15.463373,7,2
2002-12-30T11:08:17.464091,7,8
2002-12-30T11:08:29.464230,1,2
2002-12-30T11:09:27.464901,7,8
2002-12-30T11:11:37.466406,8,3
2002-12-30T11:16:11.469577,3,7
2002-12-30T11:16:29.469786,6,8
2002-12-30T11:17:28.470468,7,7
2002-12-30T11:17:41.470619,7,1
2002-12-30T11:20:00.472228,3,0
2002-12-30T11:20:14.472390,2,1
2002-12-30T11:20:55.472864,2,4
2002-12-30T11:21:07.473003,0,7
2002-12-30T11:21:42.473408,5,0
2002-12-30T11:22:08.473709,7,3
2002-12-30T11:22:56.474265,8,4
2002-12-30T11:23:00.474311,3,4
2002-12-30T11:23:33.474693,2,7
2002-12-30T11:25:52.476302,3,6
2002-12-30T11:27:04.477135,6,4
2002-12-30T11:27:53.477702,5,8
2002-12-30T11:29:04.478524,2,3
2002-12-30T11:29:07.478559,5,3
2002-12-30T11:31:42.480353,6,5
2002-12-30T11:37:20.484265,0,4
2002-12-30T11:39:42.485908,2,7
2002-12-30T11:40:30.486464,6,6
2002-12-30T11:42:19.487726,4,3
2002-12-30T11:42:19.487726,4,7
2002-12-30T11:42:26.487807,2,5
2002-12-30T11:42:27.487818,0,0
2002-12-30T11:42:48.488061,2,0
2002-12-30T11:43:42.488686,7,2
2002-12-30T11:43:48.488756,0,2
2002-12-30T11:44:52.489496,5,3
2002-12-30T11:46:29.490619,7,4
2002-12-30T11:48:10.491788,3,1
2002-12-30T11:49:19.492587,6,7
2002-12-30T11:49:41.492841,0,6
2002-12-30T11:56:27.497540,6,0
2002-12-30T11:56:41.497703,8,5
2002-12-30T11:57:30.498270,3,8
2002-12-30T11:57:46.498455,7,1
2002-12-30T11:58:16.498802,2,2
2002-12-30T11:58:27.498929,1,2
2002-12-30T11:58:57.499277,6,6
2002-12-30T12:00:02.500029,3,7
2002-12-30T12:00:31.500365,4,2
2002-12-30T12:00:51.500596,7,4
2002-12-30T12:01:24.500978,5,0
2002-12-30T12:02:21.501638,8,2
2002-12-30T12:03:27.502402,2,3
2002-12-30T12:04:22.503038,1,2
2002-12-30T12:04:23.503050,2,7
2002-12-30T12:04:59.503466,1,2
2002-12-30T12:05:42.503964,3,4
2002-12-30T12:08:03.505596,0,2
2002-12-30T12:08:06.505631,1,3
2002-12-30T12:11:33.508027,4,6
2002-12-30T12:14:53.510342,3,1
2002-12-30T12:14:59.510411,7,1
2002-12-30T12:15:27.510735,2,8
2002-12-30T12:17:39.512263,6,6
2002-12-30T12:18:15.512680,0,1
2002-12-30T12:18:15.512680,5,6
2002-12-30T12:19:23.513467,2,6
2002-12-30T12:19:55.513837,8,2
2002-12-30T12:20:14.514057,1,3
2002-12-30T12:22:09.515388,8,5
2002-12-30T12:22:10.515399,4,1
2002-12-30T12:22:22.515538,0,6
2002-12-30T12:23:48.516534,2,6
2002-12-30T12:24:03.516707,0,0
2002-12-30T12:24:09.516777,4,7
2002-12-30T12:24:58.517344,2,1
2002-12-30T12:25:38.517807,2,2
2002-12-30T12:26:24.518339,6,8
2002-12-30T12:32:28.522552,8,0
2002-12-30T12:33:29.523258,4,6
2002-12-30T12:33:37.523351,2,4
2002-12-30T12:34:04.523663,2,0
2002-12-30T12:34:08.523710,1,1
2002-12-30T12:35:32.524682,1,4
2002-12-30T12:35:55.524948,2,1
2002-12-30T12:36:42.525492,5,3
2002-12-30T12:37:15.525874,0,0
2002-12-30T12:37:46.526233,7,7
2002-12-30T12:38:12.526534,6,7
2002-12-30T12:38:43.526893,8,0
2002-12-30T12:38:48.526951,3,1
2002-12-30T12:41:43.528976,4,1
2002-12-30T12:42:07.529254,7,3
2002-12-30T12:43:04.529914,6,6
2002-12-30T12:43:28.530191,4,5
2002-12-30T12:43:58.530539,6,0
2002-12-30T12:43:59.530550,4,0
2002-12-30T12:44:34.530955,2,4
2002-12-30T12:44:41.531036,4,0
2002-12-30T12:45:15.531430,4,4
2002-12-30T12:45:27.531569,3,8
2002-12-30T12:45:43.531754,0,3
2002-12-30T12:45:45.531777,5,4
2002-12-30T12:45:59.531939,6,2
2002-12-30T12:46:09.532055,1,8
2002-12-30T12:47:08.532738,3,6
2002-12-30T12:47:24.532923,5,1
2002-12-30T12:47:59.533328,5,8
2002-12-30T12:49:57.534694,5,1
2002-12-30T12:50:40.535191,5,6
2002-12-30T12:51:41.535897,3,8
2002-12-30T12:52:09.536221,2,7
2002-12-30T12:54:42.537992,1,0
2002-12-30T12:55:30.538548,8,2
2002-12-30T12:56:15.539069,5,6
2002-12-30T12:56:47.539439,2,0
2002-12-30T12:58:29.540620,2,6
2002-12-30T13:01:58.543039,2,2
2002-12-30T13:02:48.543617,8,5
2002-12-30T13:03:41.544231,5,7
2002-12-30T13:04:42.544937,3,8
2002-12-30T13:05:46.545678,4,3
2002-12-30T13:06:09.545944,5,0
2002-12-30T13:07:35.546939,6,2
2002-12-30T13:08:35.547634,5,0
2002-12-30T13:09:06.547992,1,6
2002-12-30T13:09:29.548259,0,5
2002-12-30T13:11:00.549312,5,4
2002-12-30T13:13:01.550712,6,8
2002-12-30T13:13:02.550724,5,1
2002-12-30T13:13:08.550793,8,2
2002-12-30T13:13:43.551199,8,0
2002-12-30T13:14:04.551442,4,8
2002-12-30T13:15:55.552726,1,8
2002-12-30T13:16:01.552796,5,0
2002-12-30T13:17:24.553756,3,6
2002-12-30T13:18:16.554358,7,3
2002-12-30T13:18:35.554578,7,5
2002-12-30T13:19:46.555400,7,7
2002-12-30T13:22:07.557032,6,1
2002-12-30T13:24:15.558513,4,1
2002-12-30T13:24:51.558930,0,5
2002-12-30T13:25:41.559509,7,7
2002-12-30T13:25:50.559613,6,3
2002-12-30T13:26:04.559775,1,7
2002-12-30T13:28:39.561569,4,5
2002-12-30T13:30:25.562796,3,3
2002-12-30T13:30:33.562888,6,3
2002-12-30T13:31:05.563259,5,0
2002-12-30T13:31:52.563803,3,7
2002-12-30T13:33:26.564891,4,4
2002-12-30T13:34:22.565539,2,5
2002-12-30T13:35:40.566442,8,8
2002-12-30T13:37:13.567518,2,6
2002-12-30T13:37:37.567796,4,2
2002-12-30T13:38:23.568328,7,7
2002-12-30T13:39:05.568814,7,5
2002-12-30T13:39:13.568907,6,8
2002-12-30T13:43:51.572125,4,0
2002-12-30T13:44:44.572738,2,3
2002-12-30T13:45:54.573548,4,7
2002-12-30T13:48:03.575041,8,1
2002-12-30T13:50:39.576847,1,5
2002-12-30T13:53:58.579150,0,5
2002-12-30T13:54:41.579648,8,1
2002-12-30T13:57:01.581268,8,4
2002-12-30T13:58:02.581974,3,7
2002-12-30T13:59:54.583271,2,5
2002-12-30T14:00:00.583340,1,1
2002-12-30T14:00:28.583664,5,0
2002-12-30T14:00:41.583815,3,4
2002-12-30T14:00:45.583861,6,2
2002-12-30T14:00:49.583907,4,8
2002-12-30T14:01:07.584116,8,8
2002-12-30T14:03:15.585597,0,5
2002-12-30T14:04:41.586592,2,6
2002-12-30T14:04:59.586801,3,5
2002-12-30T14:05:01.586824,2,2
2002-12-30T14:05:18.587021,7,2
2002-12-30T14:06:25.587796,8,2
2002-12-30T14:09:09.589694,2,5
2002-12-30T14:09:14.589752,2,7
2002-12-30T14:11:08.591072,2,5
2002-12-30T14:11:42.591465,7,1
2002-12-30T14:13:08.592461,3,2
2002-12-30T14:13:42.592854,0,1
2002-12-30T14:13:55.593005,0,7
2002-12-30T14:15:14.593919,0,5
2002-12-30T14:15:19.593977,6,0
2002-12-30T14:18:33.596222,2,0
2002-12-30T14:23:24.599590,2,6
2002-12-30T14:24:32.600377,7,1
2002-12-30T14:24:55.600644,5,6
2002-12-30T14:25:01.600713,7,1
2002-12-30T14:25:23.600968,2,6
2002-12-30T14:27:50.602669,3,1
2002-12-30T14:29:10.603595,7,0
2002-12-30T14:30:59.604857,2,7
2002-12-30T14:32:34.605956,5,3
2002-12-30T14:36:55.608977,1,5
2002-12-30T14:37:53.609648,4,6
2002-12-30T14:38:02.609752,8,2
2002-12-30T14:38:34.610123,1,7
2002-12-30T14:39:26.610725,4,2
2002-12-30T14:42:41.612982,4,1
2002-12-30T14:43:08.613294,5,5
2002-12-30T14:43:42.613688,8,2
2002-12-30T14:45:43.615088,2,0
2002-12-30T14:46:09.615389,4,2
2002-12-30T14:46:44.615794,8,7
2002-12-30T14:47:06.616049,0,4
2002-12-30T14:47:14.616141,5,4
2002-12-30T14:48:38.617114,7,0
2002-12-30T14:53:20.620378,7,5
2002-12-30T14:55:00.621535,3,1
2002-12-30T15:00:17.625204,1,2
2002-12-30T15:01:31.626060,6,0
2002-12-30T15:03:16.627276,7,3
2002-12-30T15:03:58.627762,5,2
2002-12-30T15:05:22.628734,4,3
2002-12-30T15:06:37.629602,0,5
2002-12-30T15:09:29.631593,5,5
2002-12-30T15:09:38.631697,8,6
2002-12-30T15:09:39.631709,4,4
2002-12-30T15:09:56.631905,3,0
2002-12-30T15:09:57.631917,6,8
2002-12-30T15:12:08.633433,5,0
2002-12-30T15:15:49.635991,8,5
2002-12-30T15:15:56.636072,1,8
2002-12-30T15:16:21.636362,4,0
2002-12-30T15:20:44.639406,7,4
2002-12-30T15:22:17.640482,5,8
2002-12-30T15:24:51.642264,6,3
2002-12-30T15:25:54.642994,8,2
2002-12-30T15:27:16.643943,4,1
2002-12-30T15:28:05.644510,1,4
2002-12-30T15:28:23.644718,0,1
2002-12-30T15:30:51.646431,0,6
2002-12-30T15:31:30.646882,7,5
2002-12-30T15:32:18.647438,2,3
2002-12-30T15:33:40.648387,8,5
2002-12-30T15:34:21.648862,4,3
2002-12-30T15:35:01.649325,7,3
2002-12-30T15:35:16.649498,6,3
2002-12-30T15:35:33.649695,3,1
2002-12-30T15:35:58.649984,8,1
2002-12-30T15:39:56.652739,4,0
2002-12-30T15:46:13.657103,2,4
2002-12-30T15:48:21.658584,6,4
2002-12-30T15:50:07.659811,4,2
2002-12-30T15:50:09.659834,8,0
2002-12-30T15:51:41.660899,2,7
2002-12-30T15:52:53.661732,6,2
2002-12-30T16:01:12.667508,5,6
2002-12-30T16:03:42.669244,6,7
2002-12-30T16:11:14.674475,2,6
2002-12-30T16:12:04.675054,8,0
2002-12-30T16:12:24.675286,6,1
2002-12-30T16:13:00.675702,1,2
2002-12-30T16:13:21.675945,8,3
2002-12-30T16:13:48.676258,7,5
2002-12-30T16:16:38.678225,5,2
2002-12-30T16:18:26.679475,1,3
2002-12-30T16:20:40.681026,4,1
2002-12-30T16:27:07.685506,7,1
2002-12-30T16:30:31.687867,8,8
2002-12-30T16:32:41.689371,4,3
2002-12-30T16:34:04.690332,5,3
2002-12-30T16:35:58.691652,2,7
2002-12-30T16:38:12.693202,8,4
2002-12-30T16:39:02.693781,3,4
2002-12-30T16:40:35.694858,3,3
2002-12-30T16:41:04.695193,6,4
2002-12-30T16:46:25.698909,4,3
2002-12-30T16:53:07.703561,8,7
2002-12-30T16:58:39.707404,7,7
2002-12-30T17:06:03.712543,3,8
2002-12-30T17:11:42.716467,3,3
2002-12-30T17:18:33.721224,2,4
2002-12-30T17:27:48.727647,6,0
2002-12-30T17:35:51.733238,7,1
2002-12-30T17:42:04.737555,2,1
2002-12-30T17:45:15.739766,0,7
2002-12-30T17:53:32.745518,6,5
2002-12-30T18:03:21.752335,0,5
2002-12-30T18:08:10.755680,3,3
2002-12-30T18:11:19.757868,6,8
2002-12-30T18:15:06.760495,1,7
2002-12-30T18:19:51.763794,3,8
2002-12-30T18:37:10.775819,5,0
2002-12-30T18:40:19.778007,0,1
2002-12-30T18:42:23.779442,3,4
2002-12-30T18:42:29.779511,3,3
2002-12-30T18:50:50.785310,8,3
2002-12-30T18:51:25.785715,5,2
