timestamp,startfloor,endfloor
2022-01-01 19:51:19,2,10
2022-01-05 09:30:35,5,7
2022-01-01 15:19:34,9,1
2022-01-01 18:01:04,5,2
2022-01-06 16:59:13,3,5
2022-01-01 23:16:28,5,3
2022-01-06 08:26:53,7,8
2022-01-06 13:58:26,10,4
2022-01-07 17:15:12,7,10
2022-01-05 07:24:25,2,8
2022-01-03 02:18:10,9,5
2022-01-06 15:36:47,4,6
2022-01-05 04:39:49,4,8
2022-01-01 16:39:45,7,2
2022-01-03 17:12:55,6,8
2022-01-06 00:12:08,1,10
2022-01-05 10:37:11,9,5
2022-01-03 00:14:12,7,3
2022-01-04 21:30:44,8,6
2022-01-02 10:46:17,9,1
2022-01-01 23:19:30,8,1
2022-01-06 07:34:24,7,9
2022-01-02 12:25:56,3,4
2022-01-06 06:36:37,1,7
2022-01-07 03:34:17,10,1
2022-01-02 23:49:56,2,1
2022-01-03 01:31:16,5,10
2022-01-05 13:46:29,9,3
2022-01-07 05:44:12,4,8
2022-01-06 16:34:00,6,4
2022-01-04 21:12:02,2,4
2022-01-01 23:13:02,1,6
2022-01-03 14:34:47,5,8
2022-01-04 15:09:19,2,5
2022-01-06 18:06:03,7,5
2022-01-07 16:52:00,2,3
2022-01-05 05:14:39,6,5
2022-01-04 03:48:15,10,4
2022-01-04 06:25:09,8,10
2022-01-02 22:39:44,8,10
2022-01-07 11:47:13,1,8
2022-01-05 21:13:07,10,1
2022-01-02 00:58:29,3,4
2022-01-07 01:04:49,3,5
2022-01-04 00:10:27,10,7
2022-01-04 01:30:48,10,1
2022-01-06 14:52:22,5,9
2022-01-05 08:48:59,10,5
2022-01-06 20:29:38,9,1
2022-01-03 04:04:16,4,10
2022-01-07 08:30:28,5,10
2022-01-04 13:26:58,8,6
2022-01-04 18:40:59,3,5
2022-01-04 19:58:28,3,9
2022-01-03 01:47:28,2,6
2022-01-02 15:15:51,9,7
2022-01-01 20:03:18,3,1
2022-01-07 20:33:55,5,1
2022-01-07 22:21:45,9,5
2022-01-07 11:04:11,1,6
2022-01-03 10:25:59,5,3
2022-01-07 17:58:59,6,2
2022-01-06 00:14:58,5,1
2022-01-07 15:31:52,8,2
2022-01-06 07:49:01,6,3
2022-01-07 03:51:33,8,2
2022-01-04 01:32:16,3,7
2022-01-04 18:31:51,8,5
2022-01-07 09:29:22,10,5
2022-01-03 09:08:32,2,4
2022-01-07 12:51:10,8,4
2022-01-05 03:19:53,5,4
2022-01-03 09:35:33,5,6
2022-01-03 01:37:29,10,8
2022-01-05 10:49:48,2,9
2022-01-06 03:43:52,5,9
2022-01-02 19:22:38,1,10
2022-01-05 19:25:14,4,1
2022-01-02 21:27:47,9,5
2022-01-05 21:53:49,4,3
2022-01-04 12:45:22,8,4
2022-01-02 02:55:14,10,3
2022-01-04 07:00:34,7,9
2022-01-05 05:36:10,4,2
2022-01-05 23:37:07,1,9
2022-01-05 15:32:38,2,8
2022-01-03 10:57:27,2,8
2022-01-05 04:48:27,2,8
2022-01-02 02:51:14,9,5
2022-01-01 08:12:12,2,6
2022-01-05 05:39:09,2,7
2022-01-05 21:36:42,2,3
2022-01-03 15:17:59,6,7
2022-01-06 11:41:39,7,6
2022-01-05 03:54:19,4,10
2022-01-06 08:20:41,6,1
2022-01-07 17:41:29,9,2
2022-01-02 23:56:41,10,8
2022-01-02 02:46:13,4,9
2022-01-03 16:40:48,1,4
2022-01-07 05:50:02,6,5
2022-01-03 19:17:01,7,4
2022-01-05 10:34:03,3,1
2022-01-07 00:26:30,4,5
2022-01-06 03:11:06,8,4
2022-01-05 11:35:17,8,5
2022-01-06 13:19:35,5,10
2022-01-06 05:01:09,4,7
2022-01-06 11:35:26,10,2
2022-01-06 03:32:37,7,10
2022-01-04 15:09:40,7,3
2022-01-01 15:41:14,1,6
2022-01-01 19:26:55,3,10
2022-01-03 05:31:25,4,7
2022-01-02 12:46:57,1,9
2022-01-06 16:36:09,1,3
2022-01-07 16:09:59,4,10
2022-01-03 15:35:26,10,4
2022-01-07 08:58:15,5,1
2022-01-03 05:27:18,10,6
2022-01-07 17:25:57,6,9
2022-01-06 09:47:22,5,3
2022-01-05 07:19:06,6,10
2022-01-02 02:16:55,1,10
2022-01-04 11:07:20,6,5
2022-01-03 17:24:55,3,8
2022-01-06 21:21:38,4,2
2022-01-03 19:17:27,10,7
2022-01-03 03:44:16,2,8
2022-01-03 01:31:55,10,5
2022-01-06 13:13:30,9,7
2022-01-05 21:29:45,3,6
2022-01-07 06:45:09,1,6
2022-01-04 21:53:58,9,8
2022-01-03 08:47:24,6,3
2022-01-03 12:27:54,2,1
2022-01-02 11:05:08,6,5
2022-01-02 23:43:47,4,1
2022-01-01 19:57:45,3,10
2022-01-06 06:40:51,8,7
2022-01-03 09:47:28,6,4
2022-01-06 23:44:50,5,7
2022-01-05 21:33:22,1,2
2022-01-03 17:41:47,1,4
2022-01-04 09:24:07,10,8
2022-01-01 10:37:42,3,4
2022-01-02 01:35:08,7,6
2022-01-03 09:32:12,10,7
2022-01-01 21:40:23,7,4
2022-01-01 18:38:55,8,5
2022-01-02 12:21:47,5,9
2022-01-07 16:36:37,5,8
2022-01-07 14:33:28,7,4
2022-01-05 17:00:40,2,6
2022-01-05 07:42:37,3,8
2022-01-07 16:30:07,9,4
2022-01-05 21:31:22,10,9
2022-01-02 17:01:25,9,6
2022-01-03 17:25:36,6,2
2022-01-05 00:09:01,2,1
2022-01-01 11:53:04,5,9
2022-01-05 02:07:43,9,7
2022-01-04 09:31:14,5,8
2022-01-05 10:39:12,4,1
2022-01-04 08:44:03,2,8
2022-01-03 14:54:06,5,10
2022-01-04 23:32:43,5,6
2022-01-04 22:42:41,2,4
2022-01-07 17:53:16,7,3
2022-01-05 03:34:20,4,1
2022-01-04 05:52:38,4,8
2022-01-06 09:36:54,6,3
2022-01-04 13:07:27,1,7
2022-01-04 20:08:20,4,3
2022-01-06 10:37:42,2,3
2022-01-07 04:47:34,3,6
2022-01-02 12:16:02,1,10
2022-01-03 13:10:02,8,2
2022-01-03 12:40:21,4,5
2022-01-04 00:37:52,6,1
2022-01-02 20:00:22,3,8
2022-01-07 18:04:59,9,8
2022-01-07 17:47:46,9,2
2022-01-05 04:40:35,6,8
2022-01-04 06:10:05,4,10
2022-01-05 17:56:43,4,3
2022-01-04 02:01:13,2,9
2022-01-02 04:04:35,2,3
2022-01-07 10:39:20,6,2
2022-01-01 09:11:13,7,9
2022-01-03 15:38:06,7,2
2022-01-02 14:09:59,10,3
2022-01-03 19:41:57,4,10
2022-01-06 12:28:21,8,10
2022-01-01 11:29:59,1,3
2022-01-04 21:39:04,1,2
2022-01-02 19:56:33,1,7
2022-01-06 12:46:07,5,4
2022-01-03 00:01:25,3,8
2022-01-04 01:19:13,5,10
2022-01-05 09:26:48,7,3
2022-01-07 06:35:28,7,8
2022-01-07 19:35:46,9,3
2022-01-07 08:57:30,1,7
2022-01-05 11:50:49,5,10
2022-01-07 17:31:05,7,1
2022-01-04 01:36:42,9,1
2022-01-05 17:52:55,3,7
2022-01-06 09:43:47,6,10
2022-01-02 02:08:00,8,2
2022-01-05 22:22:36,7,2
2022-01-07 12:44:18,10,2
2022-01-01 22:42:33,3,2
2022-01-02 17:04:33,10,1
2022-01-05 20:17:07,3,6
2022-01-04 07:02:19,9,1
2022-01-04 19:23:50,7,4
2022-01-01 20:50:28,2,9
2022-01-04 09:00:14,1,9
2022-01-06 07:27:27,8,4
2022-01-07 21:58:34,5,6
2022-01-07 20:14:00,3,8
2022-01-05 01:04:33,4,8
2022-01-05 10:14:59,7,6
2022-01-06 00:14:17,2,4
2022-01-04 03:18:45,8,4
2022-01-05 16:23:54,7,3
2022-01-01 23:36:24,8,9
2022-01-06 18:54:54,4,6
2022-01-07 17:37:23,3,8
2022-01-05 18:02:56,4,6
2022-01-06 08:16:58,4,8
2022-01-06 09:13:34,8,6
2022-01-03 12:57:54,1,8
2022-01-04 12:37:36,4,1
2022-01-05 06:59:58,6,7
2022-01-04 02:34:54,4,8
2022-01-07 13:53:54,5,8
2022-01-07 15:18:09,5,9
2022-01-02 13:38:50,10,9
2022-01-07 02:02:23,4,6
2022-01-04 00:07:55,4,9
2022-01-03 10:49:24,10,4
2022-01-07 16:25:01,8,3
2022-01-06 14:59:01,9,8
2022-01-02 12:13:18,9,4
2022-01-06 11:39:17,8,9
2022-01-04 00:54:14,3,6
2022-01-01 14:54:06,1,2
2022-01-05 16:41:39,3,10
2022-01-02 17:37:19,8,10
2022-01-02 00:56:06,6,7
2022-01-02 03:55:04,9,6
2022-01-07 21:53:50,5,1
2022-01-04 14:09:19,6,7
2022-01-04 14:28:24,1,2
2022-01-06 22:27:28,2,5
2022-01-04 23:44:01,4,8
2022-01-06 00:10:13,8,10
2022-01-07 03:21:13,7,5
2022-01-02 22:23:03,9,10
2022-01-07 06:36:41,1,8
2022-01-05 16:43:19,10,3
2022-01-02 08:11:47,9,2
2022-01-01 16:10:09,3,2
2022-01-03 05:24:07,1,9
2022-01-07 02:27:36,2,8
2022-01-07 20:06:52,1,8
2022-01-03 12:45:28,8,9
2022-01-01 14:31:23,10,2
2022-01-05 05:16:53,3,4
2022-01-06 18:44:34,1,6
2022-01-02 05:36:05,2,10
2022-01-07 03:09:37,4,7
2022-01-07 00:50:30,10,6
2022-01-01 11:40:09,2,9
2022-01-02 20:36:54,9,7
2022-01-07 00:29:18,10,9
2022-01-01 16:26:53,2,10
2022-01-03 08:22:02,8,9
2022-01-07 08:37:25,9,8
2022-01-07 05:46:25,4,9
2022-01-02 14:46:20,8,6
2022-01-01 20:28:13,9,5
2022-01-06 06:00:11,7,1
2022-01-07 15:27:59,8,3
2022-01-05 17:07:35,5,4
2022-01-03 11:17:26,3,5
2022-01-02 13:19:04,3,7
2022-01-02 07:19:50,7,5
2022-01-04 19:21:36,8,3
2022-01-07 23:15:14,5,2
2022-01-06 14:48:50,9,2
2022-01-02 07:54:21,1,6
2022-01-03 21:05:06,2,4
2022-01-07 13:50:38,7,4
2022-01-01 08:59:04,10,8
2022-01-05 23:02:26,1,3
2022-01-02 10:36:56,3,10
2022-01-03 00:58:43,1,9
2022-01-06 10:05:24,2,6
2022-01-06 09:58:42,2,1
2022-01-03 15:09:03,8,2
2022-01-03 15:47:35,2,4
2022-01-07 04:00:50,2,1
2022-01-07 22:02:22,3,7
2022-01-04 11:18:37,9,6
2022-01-06 23:29:48,3,7
2022-01-06 06:33:50,1,5
2022-01-04 17:19:03,8,1
2022-01-04 04:35:20,9,2
2022-01-07 11:57:16,1,9
2022-01-07 23:38:46,8,9
2022-01-05 06:28:19,4,5
2022-01-07 00:28:59,1,3
2022-01-07 07:00:07,6,9
2022-01-01 09:40:58,3,7
2022-01-05 00:25:05,1,2
2022-01-01 15:45:02,9,3
2022-01-05 08:21:06,1,2
2022-01-05 17:02:27,5,10
2022-01-04 18:37:02,10,5
2022-01-02 16:34:13,7,8
2022-01-06 23:06:39,3,1
2022-01-06 10:32:03,3,2
2022-01-03 10:38:42,2,10
2022-01-07 07:20:00,5,7
2022-01-01 22:45:28,9,5
2022-01-07 12:11:59,8,5
2022-01-01 17:23:57,5,4
2022-01-02 20:42:39,4,2
2022-01-07 04:13:24,10,3
2022-01-07 19:13:26,6,7
2022-01-05 16:40:36,9,4
2022-01-01 22:22:49,10,7
2022-01-03 00:07:21,5,4
2022-01-06 18:12:08,1,10
2022-01-04 20:11:18,8,1
2022-01-05 05:42:08,2,9
2022-01-06 13:09:10,2,10
2022-01-07 21:48:23,6,1
2022-01-02 00:38:29,3,2
2022-01-06 22:35:02,4,9
2022-01-06 15:16:04,9,2
2022-01-06 15:46:35,1,4
2022-01-03 23:47:26,8,3
2022-01-05 13:08:24,9,4
2022-01-07 09:37:52,2,3
2022-01-01 14:59:56,10,6
2022-01-04 14:13:38,4,1
2022-01-03 01:51:43,5,8
2022-01-02 13:20:45,2,8
2022-01-06 14:41:27,1,7
2022-01-04 06:18:53,5,2
2022-01-05 23:03:46,4,9
2022-01-04 16:34:47,5,7
2022-01-06 19:41:00,4,8
2022-01-07 07:43:15,7,9
2022-01-07 09:32:41,1,10
2022-01-03 02:31:33,3,6
2022-01-04 23:18:43,2,4
2022-01-05 03:56:47,7,2
2022-01-05 20:16:37,3,5
2022-01-01 23:46:03,10,2
2022-01-05 06:03:10,6,4
2022-01-02 03:10:45,3,9
2022-01-07 15:41:26,1,5
2022-01-05 17:30:33,10,9
2022-01-06 16:04:12,9,5
2022-01-01 12:53:39,6,1
2022-01-02 02:10:25,4,8
2022-01-07 10:42:00,4,2
2022-01-01 18:44:58,3,8
2022-01-05 13:54:11,8,10
2022-01-06 12:27:33,1,8
2022-01-03 05:12:58,3,9
2022-01-05 21:13:57,3,9
2022-01-02 18:34:21,8,6
2022-01-02 01:24:27,5,2
2022-01-04 11:16:43,3,7
2022-01-02 15:01:57,5,2
2022-01-05 14:22:39,6,1
2022-01-05 15:08:26,6,4
2022-01-01 15:29:36,5,10
2022-01-06 23:16:22,3,10
2022-01-05 04:55:51,1,3
2022-01-05 22:13:08,3,5
2022-01-05 01:01:50,4,1
2022-01-05 19:51:59,10,5
2022-01-07 00:12:43,1,8
2022-01-06 10:26:23,8,6
2022-01-05 11:31:18,2,6
2022-01-05 08:28:30,1,10
2022-01-05 09:28:58,5,6
2022-01-07 12:50:33,8,2
2022-01-03 13:12:10,7,3
2022-01-06 06:19:30,7,5
2022-01-02 11:44:14,10,5
2022-01-02 14:35:47,9,4
2022-01-04 14:20:44,2,4
2022-01-07 10:33:12,2,3
2022-01-07 04:30:53,10,1
2022-01-04 09:41:16,2,10
2022-01-05 21:09:41,1,2
2022-01-05 19:57:58,5,1
2022-01-05 06:28:27,5,6
2022-01-05 16:13:01,8,6
2022-01-07 00:34:48,3,2
2022-01-04 05:08:45,4,5
2022-01-06 22:33:17,9,6
2022-01-03 17:49:28,2,8
2022-01-04 01:13:37,5,2
2022-01-06 02:35:28,9,3
2022-01-07 13:35:35,4,2
2022-01-01 12:56:52,5,8
2022-01-06 14:34:24,5,8
2022-01-04 23:26:05,6,3
2022-01-03 19:34:50,9,3
2022-01-03 18:35:54,6,3
2022-01-05 09:16:25,9,8
2022-01-02 22:58:27,10,3
2022-01-04 20:56:48,2,1
2022-01-07 20:27:59,2,8
2022-01-03 13:36:05,5,1
2022-01-06 10:49:33,5,9
2022-01-02 08:08:32,7,2
2022-01-03 21:55:00,10,9
2022-01-02 06:26:06,8,5
2022-01-05 20:46:41,7,10
2022-01-07 23:50:29,1,4
2022-01-02 11:54:43,10,4
2022-01-03 18:59:00,9,10
2022-01-07 17:34:01,2,5
2022-01-04 10:17:10,3,10
2022-01-06 22:18:49,9,10
2022-01-04 01:54:47,7,10
2022-01-04 10:49:45,10,9
2022-01-07 03:22:34,3,7
2022-01-07 01:14:55,10,5
2022-01-02 01:21:26,7,5
2022-01-04 04:39:38,9,3
2022-01-07 15:20:03,2,1
2022-01-04 07:05:11,1,6
2022-01-05 13:21:58,10,5
2022-01-06 09:18:13,4,5
2022-01-02 22:41:51,2,1
2022-01-06 16:04:37,4,10
2022-01-04 19:58:07,4,9
2022-01-07 17:32:38,8,4
2022-01-07 20:31:55,4,8
2022-01-05 07:23:02,3,1
2022-01-06 17:21:12,8,5
2022-01-03 05:31:48,9,3
2022-01-03 04:27:32,10,4
2022-01-03 13:42:02,1,7
2022-01-02 09:01:11,8,10
2022-01-07 13:01:36,10,7
2022-01-04 13:54:23,5,2
2022-01-01 19:01:52,1,9
2022-01-03 09:23:35,5,4
2022-01-03 21:32:24,3,5
2022-01-01 16:01:16,10,4
2022-01-01 21:02:30,10,3
2022-01-02 02:38:47,10,6
2022-01-01 11:16:57,7,5
2022-01-04 20:24:55,9,8
2022-01-01 19:08:31,9,10
2022-01-03 20:16:18,3,10
2022-01-03 03:37:47,8,9
2022-01-07 23:22:07,3,5
2022-01-03 23:53:38,10,1
2022-01-06 20:54:54,2,1
2022-01-02 05:42:59,6,9
2022-01-03 07:57:24,1,5
2022-01-07 13:33:41,1,6
2022-01-06 01:19:41,7,5
2022-01-03 07:37:37,10,8
2022-01-07 10:16:22,3,6
2022-01-05 11:41:33,2,1
2022-01-07 12:12:58,1,2
2022-01-01 14:02:08,8,5
2022-01-03 17:24:12,4,7
2022-01-06 04:28:24,7,8
2022-01-03 20:01:27,2,7
2022-01-02 06:04:34,3,8
2022-01-02 01:17:46,4,10
2022-01-05 09:29:21,5,6
2022-01-05 13:59:23,7,9
2022-01-07 10:14:26,2,1
2022-01-03 05:53:45,6,5
2022-01-01 21:34:44,2,3
2022-01-06 20:19:38,10,9
2022-01-02 14:15:14,5,7
2022-01-07 14:42:05,3,6
2022-01-05 05:32:55,10,8
2022-01-04 22:36:57,4,5
2022-01-02 05:41:51,8,1
2022-01-04 14:06:45,4,10
2022-01-06 04:13:56,5,1
2022-01-07 00:01:49,9,10
2022-01-01 10:36:43,8,7
2022-01-06 21:47:17,7,10
2022-01-05 23:59:16,4,7
2022-01-01 16:43:51,9,1
2022-01-03 18:41:06,10,2
2022-01-04 22:23:43,9,10
2022-01-01 14:41:05,3,8
2022-01-06 07:17:59,10,3
2022-01-02 16:40:43,2,7
2022-01-03 13:31:47,10,8
2022-01-03 06:40:38,4,1
2022-01-03 06:21:35,7,3
2022-01-02 11:47:45,4,2
2022-01-02 08:42:10,2,1
2022-01-07 17:20:00,7,2
2022-01-07 08:22:46,7,10
2022-01-06 17:39:43,10,3
2022-01-06 14:33:40,1,5
2022-01-05 17:33:03,5,8
2022-01-06 12:12:13,2,4
2022-01-07 06:33:17,8,2
2022-01-06 19:47:34,1,5
2022-01-06 04:47:44,8,4
2022-01-01 15:13:37,6,4
2022-01-02 23:59:53,3,7
2022-01-07 16:01:31,10,5
2022-01-01 10:54:39,8,2
2022-01-03 15:14:00,1,7
2022-01-06 07:45:14,7,4
2022-01-01 23:11:13,2,5
2022-01-05 12:19:11,4,10
2022-01-05 00:42:54,9,5
2022-01-07 00:30:04,6,7
2022-01-06 08:46:43,8,4
2022-01-06 10:14:14,10,8
2022-01-06 09:41:12,9,4
2022-01-07 11:06:39,7,10
2022-01-07 21:07:33,4,1
2022-01-04 20:36:15,3,10
2022-01-02 15:59:39,4,7
2022-01-03 08:27:07,3,8
2022-01-05 06:59:17,9,5
2022-01-07 12:25:41,8,6
2022-01-07 01:02:18,9,8
2022-01-01 23:16:13,9,1
2022-01-05 16:23:17,1,2
2022-01-04 05:31:05,6,10
2022-01-07 22:53:09,8,6
2022-01-06 16:16:22,6,4
2022-01-02 10:48:44,3,2
2022-01-04 22:43:08,6,4
2022-01-04 19:16:54,8,9
2022-01-02 18:14:40,4,7
2022-01-04 17:27:27,2,4
2022-01-07 21:44:24,6,7
2022-01-03 02:29:28,1,6
2022-01-07 09:20:01,6,2
2022-01-07 08:50:47,4,7
2022-01-06 04:30:52,7,2
2022-01-07 09:46:09,5,3
2022-01-04 03:33:10,9,10
2022-01-07 00:02:07,10,3
2022-01-05 18:01:48,2,7
2022-01-05 00:23:51,5,9
2022-01-07 15:45:20,6,10
2022-01-06 09:12:35,1,9
2022-01-04 19:18:13,6,9
2022-01-05 15:52:00,4,3
2022-01-01 09:50:40,3,1
2022-01-03 03:19:14,3,2
2022-01-01 23:19:14,7,4
2022-01-07 01:46:22,9,4
2022-01-02 22:23:31,5,8
2022-01-05 12:21:41,2,4
2022-01-02 09:06:53,3,8
2022-01-02 15:19:42,4,1
2022-01-03 01:08:52,8,10
2022-01-05 10:55:59,9,10
2022-01-06 04:12:35,9,6
2022-01-04 18:43:58,7,10
2022-01-04 06:35:01,1,4
2022-01-03 15:24:16,3,4
2022-01-04 13:57:05,7,9
2022-01-01 11:04:25,2,9
2022-01-03 21:25:31,2,7
2022-01-02 12:53:27,4,2
2022-01-04 16:50:22,8,7
2022-01-01 17:42:07,4,8
2022-01-05 16:37:45,4,10
2022-01-01 16:23:22,10,8
2022-01-03 09:25:57,8,9
2022-01-06 02:48:53,10,6
2022-01-01 11:42:56,1,4
2022-01-02 15:36:36,7,1
2022-01-04 04:46:27,4,6
2022-01-04 21:12:03,10,2
2022-01-06 01:09:28,4,9
2022-01-05 14:49:44,8,5
2022-01-03 21:14:20,10,7
2022-01-06 01:24:16,1,6
2022-01-06 02:43:12,7,3
2022-01-07 11:04:09,8,9
2022-01-06 11:54:08,6,5
2022-01-04 19:02:19,5,6
2022-01-06 22:44:54,3,7
2022-01-05 02:50:49,10,7
2022-01-02 13:47:44,3,6
2022-01-04 11:44:18,3,7
2022-01-07 20:21:39,9,3
2022-01-03 04:34:28,7,1
2022-01-03 13:52:37,9,4
2022-01-07 21:10:52,9,8
2022-01-04 03:18:19,1,3
2022-01-07 14:16:58,4,1
2022-01-04 10:54:35,3,9
2022-01-07 01:15:12,8,7
2022-01-05 10:14:05,7,8
2022-01-05 04:21:27,1,9
2022-01-02 23:11:14,9,6
2022-01-02 06:28:17,9,10
2022-01-04 06:08:34,1,2
2022-01-02 06:22:40,10,4
2022-01-03 09:26:10,5,6
2022-01-06 19:32:32,3,10
2022-01-02 01:07:38,7,1
2022-01-06 04:09:27,6,9
2022-01-06 11:36:12,5,7
2022-01-05 06:28:20,5,3
2022-01-05 13:32:29,7,2
2022-01-06 13:35:53,10,6
2022-01-04 14:31:20,5,1
2022-01-05 14:06:05,8,1
2022-01-07 06:42:48,4,7
2022-01-03 05:51:12,8,2
2022-01-01 16:45:04,9,10
2022-01-05 19:49:15,5,7
2022-01-05 22:46:19,8,2
2022-01-06 18:35:41,6,5
2022-01-06 02:56:46,2,3
2022-01-06 07:11:43,3,9
2022-01-06 13:51:55,1,4
2022-01-04 12:30:26,6,5
2022-01-07 14:58:06,9,2
2022-01-07 04:19:27,2,3
2022-01-03 10:11:14,1,5
2022-01-06 06:45:03,6,3
2022-01-01 08:29:45,1,5
2022-01-04 02:30:01,9,10
2022-01-03 12:45:31,3,9
2022-01-06 11:39:43,10,7
2022-01-04 11:01:18,8,7
2022-01-06 17:23:36,3,7
2022-01-06 20:06:02,1,5
2022-01-05 14:42:32,6,4
2022-01-04 16:58:13,10,8
2022-01-06 15:36:33,7,2
2022-01-04 21:57:28,6,3
2022-01-06 23:21:53,5,1
2022-01-07 10:45:15,8,2
2022-01-04 20:44:53,2,5
2022-01-01 11:28:29,4,8
2022-01-05 09:20:06,4,10
2022-01-05 13:51:17,5,8
2022-01-07 00:01:19,2,1
2022-01-07 01:27:55,5,9
2022-01-02 17:01:27,10,9
2022-01-05 21:20:18,6,2
2022-01-05 12:50:42,8,3
2022-01-04 12:53:11,3,10
2022-01-07 14:38:11,8,2
2022-01-04 13:19:14,7,8
2022-01-03 21:38:22,2,10
2022-01-07 11:09:41,7,10
2022-01-04 07:43:11,9,5
2022-01-05 06:23:23,4,7
2022-01-04 19:35:13,6,9
2022-01-07 04:03:52,7,8
2022-01-05 20:27:12,8,9
2022-01-07 17:08:43,9,2
2022-01-01 11:14:16,3,4
2022-01-04 23:49:45,10,4
2022-01-04 18:11:33,7,8
2022-01-07 00:33:28,1,3
2022-01-04 16:44:18,5,4
2022-01-06 12:16:58,1,5
2022-01-03 12:14:19,1,2
2022-01-04 08:13:50,9,10
2022-01-01 09:34:17,4,7
2022-01-06 01:19:39,9,8
2022-01-03 09:05:53,10,8
2022-01-01 16:01:30,8,6
2022-01-05 20:47:19,3,2
2022-01-05 00:16:36,1,9
2022-01-02 16:55:32,1,6
2022-01-06 20:06:01,1,7
2022-01-05 00:34:51,3,8
2022-01-03 03:55:11,2,1
2022-01-07 03:03:33,8,6
2022-01-07 00:54:22,10,6
2022-01-02 11:29:47,10,2
2022-01-04 13:22:10,7,6
2022-01-02 13:12:57,10,3
2022-01-02 15:01:05,10,2
2022-01-04 13:56:28,5,7
2022-01-04 15:06:42,2,3
2022-01-07 09:29:12,9,1
2022-01-05 18:43:13,10,1
2022-01-04 14:33:36,8,1
2022-01-03 15:17:57,8,4
2022-01-03 20:47:18,4,6
2022-01-07 15:42:18,5,4
2022-01-03 21:24:10,2,9
2022-01-07 19:18:43,6,2
